"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.input_meta","Input.input_text","Input.clarq_meta","Input.clarq_text","Answer.Comments","Answer.information_need_code","Answer.information_need_rephrase","Approve","Reject"
"3SU800BH862E2B5UDX0HBMCSAA1UQR","3MRHU529460XLAYUZ9Z60JVL7EKA2M","Significance of UNK tokens in model output","Given a post and clarification question, what information needs does the question encode that is not expressed overtly?","question answering, QA, clarification","$0.05","Wed Oct 28 19:30:15 PDT 2020","1","BatchId:298289;OriginalHitTemplateId:920937243;","3600","259200","Tue Nov 17 18:30:15 PST 2020","","","3AZHRG4CU5U828L67HF3YRQQLJJ30D","A114SLF6QMZ0O7","Submitted","Wed Oct 28 19:34:47 PDT 2020","Wed Oct 28 19:34:49 PDT 2020","Sat Oct 31 19:34:49 PDT 2020","","","","2","0% (0/0)","0% (0/0)","0% (0/0)","post_24","i created sub - store and displayed all products on all new stores as :  go to your manage products page , click select all , change the action dropdown to say "" change attributes "" and click submit . then , on the websites tab , make sure your new site is checked in the "" add product to websites "" area , and click save .  requirement : all set well but products images are not displaying same like main website . hoe to display images on product - list and product - detail pages ?","clarq_24","can you please share your code ?","{}","",""
"3CRWSLD91KES4RN5PIHRV70YINGOML","3MRHU529460XLAYUZ9Z60JVL7EKA2M","Significance of UNK tokens in model output","Given a post and clarification question, what information needs does the question encode that is not expressed overtly?","question answering, QA, clarification","$0.05","Wed Oct 28 19:30:15 PDT 2020","1","BatchId:298289;OriginalHitTemplateId:920937243;","3600","259200","Tue Nov 17 18:30:15 PST 2020","","","3VHHR074H4R30NBFYM4C9SUUTJG7LV","A114SLF6QMZ0O7","Submitted","Wed Oct 28 19:31:28 PDT 2020","Wed Oct 28 19:31:30 PDT 2020","Sat Oct 31 19:31:30 PDT 2020","","","","2","0% (0/0)","0% (0/0)","0% (0/0)","post_25","hello i m new to magento and not so familiar with magento i have requirement assign a category to new products automatically  thanks in advance for help","clarq_25","do you want to remove the product ?","{}","",""
"3BAKUKE49HMY5FTWOOFX5AH0VZ5R1P","3MRHU529460XLAYUZ9Z60JVL7EKA2M","Significance of UNK tokens in model output","Given a post and clarification question, what information needs does the question encode that is not expressed overtly?","question answering, QA, clarification","$0.05","Wed Oct 28 19:30:16 PDT 2020","1","BatchId:298289;OriginalHitTemplateId:920937243;","3600","259200","Tue Nov 17 18:30:16 PST 2020","","","3CN4LGXD5YYQHZ0VF3VV0OCGBWTY4T","A114SLF6QMZ0O7","Submitted","Wed Oct 28 19:31:16 PDT 2020","Wed Oct 28 19:31:22 PDT 2020","Sat Oct 31 19:31:22 PDT 2020","","","","6","0% (0/0)","0% (0/0)","0% (0/0)","post_26","i am struggling with an strange issue that when i enable the ` use flat catalog category ` from admin the front is starting giving the following error in chrome      no data received      unable to load the webpage because the server sent no data .      here are some suggestions :      reload this webpage later .      error 324 ( net::err_empty_response ) : the server closed the connection without sending any data .  and in mozzila - > nothing is displaying :'(  not getting this at all what is going on . any body any idea about this please help .","clarq_26","can you post the error you are getting ?","{}","",""
"3VAOOVPI3Z20SO2NCE0K3DHFNDLLLZ","3MRHU529460XLAYUZ9Z60JVL7EKA2M","Significance of UNK tokens in model output","Given a post and clarification question, what information needs does the question encode that is not expressed overtly?","question answering, QA, clarification","$0.05","Wed Oct 28 19:30:30 PDT 2020","1","BatchId:298289;OriginalHitTemplateId:920937243;","3600","259200","Tue Nov 17 18:30:30 PST 2020","","","3PW9OPU9PRUJOFA5Z05YTM48KXP123","A114SLF6QMZ0O7","Submitted","Wed Oct 28 19:32:33 PDT 2020","Wed Oct 28 19:32:35 PDT 2020","Sat Oct 31 19:32:35 PDT 2020","","","","2","0% (0/0)","0% (0/0)","0% (0/0)","post_27","when i am   changing store view , it affects the whole front end design of my site  how to fix it .","clarq_27","can you share your code ?","{}","",""
"3EKTG13IZUDKY6K8CQ1Z3QW4NIBLM1","3MRHU529460XLAYUZ9Z60JVL7EKA2M","Significance of UNK tokens in model output","Given a post and clarification question, what information needs does the question encode that is not expressed overtly?","question answering, QA, clarification","$0.05","Wed Oct 28 19:30:30 PDT 2020","1","BatchId:298289;OriginalHitTemplateId:920937243;","3600","259200","Tue Nov 17 18:30:30 PST 2020","","","39L1G8WVWR189X6O30J3CW90QBP31G","A114SLF6QMZ0O7","Submitted","Wed Oct 28 19:34:50 PDT 2020","Wed Oct 28 19:34:51 PDT 2020","Sat Oct 31 19:34:51 PDT 2020","","","","1","0% (0/0)","0% (0/0)","0% (0/0)","post_28","i am following this article(https://www.mageplaza.com / magento-2-module - development/ ) and creating a custom module in magento 2.2.0 but when i reach the step where i have to check my custom module in admin panel  store > > advanced > > advanced i do n't see anything there .  module.xml                          registration.php      < ? php      / * *       * created by phpstorm .       * user : iftikhar uddin       * date : 10/22/2017       * time : 8:54 am       * /          \magento\framework\component\componentregistrar::register (          \magento\framework\component\componentregistrar::module ,          ' connextar_cxmagemods ' ,          _ _ dir _ _      ) ;  code directory stucture is \app\code\connextar\cxmagemods\","clarq_28","can you please share your code ?","{}","",""
"3TL87MO8CMZESWSRQ3XM80CVQHZLFU","3MRHU529460XLAYUZ9Z60JVL7EKA2M","Significance of UNK tokens in model output","Given a post and clarification question, what information needs does the question encode that is not expressed overtly?","question answering, QA, clarification","$0.05","Wed Oct 28 19:30:17 PDT 2020","1","BatchId:298289;OriginalHitTemplateId:920937243;","3600","259200","Tue Nov 17 18:30:17 PST 2020","","","34Q075JO1YNCS57RKD1KAYBTNZ510J","A114SLF6QMZ0O7","Submitted","Wed Oct 28 19:31:22 PDT 2020","Wed Oct 28 19:31:24 PDT 2020","Sat Oct 31 19:31:24 PDT 2020","","","","2","0% (0/0)","0% (0/0)","0% (0/0)","post_29","i 'm trying to access the customers grid ( customers->all customers ) on backend and always get an error .  i 've already uninstalled all the extensions that i 've installed , cleared the cache and reindex the db , but everything remains the same .  below is the error  "" class magento\\customer\\controller\\adminhtml\\index\\index\\interceptor does not exist ""  regards","clarq_29","did you check the error log ?","{}","",""
"33TGB4G0LPRJBVRHZ65Z0YMJOZHTXW","3MRHU529460XLAYUZ9Z60JVL7EKA2M","Significance of UNK tokens in model output","Given a post and clarification question, what information needs does the question encode that is not expressed overtly?","question answering, QA, clarification","$0.05","Wed Oct 28 19:30:18 PDT 2020","1","BatchId:298289;OriginalHitTemplateId:920937243;","3600","259200","Tue Nov 17 18:30:18 PST 2020","","","3TXWC2NHN00UIJUYXSZXZAZVG3C9SN","A114SLF6QMZ0O7","Submitted","Wed Oct 28 19:32:41 PDT 2020","Wed Oct 28 19:32:43 PDT 2020","Sat Oct 31 19:32:43 PDT 2020","","","","2","0% (0/0)","0% (0/0)","0% (0/0)","post_30","i have a custom function that is triggered with event * * sales_order_place_after * * , i need to retrieve the shipping address in this function .  i tried ` $ observer->getcustomeraddress ( ) ` , but it did n't work . how could i get the shipping address ?","clarq_30","can you please share your code ?","{}","",""
"36U4VBVNQONEECKUQCPHGCMX6W3URS","3MRHU529460XLAYUZ9Z60JVL7EKA2M","Significance of UNK tokens in model output","Given a post and clarification question, what information needs does the question encode that is not expressed overtly?","question answering, QA, clarification","$0.05","Wed Oct 28 19:30:18 PDT 2020","1","BatchId:298289;OriginalHitTemplateId:920937243;","3600","259200","Tue Nov 17 18:30:18 PST 2020","","","33CKWXB73KUCZUS9GW5KO3U3SRB11M","A114SLF6QMZ0O7","Submitted","Wed Oct 28 19:31:38 PDT 2020","Wed Oct 28 19:31:40 PDT 2020","Sat Oct 31 19:31:40 PDT 2020","","","","2","0% (0/0)","0% (0/0)","0% (0/0)","post_31","hi this code is working perfect without magento .                          $ ( ' # side').flipbook ( {              pdf : ' sample.pdf ' ,             } ) ;        i added to flipbook.js to   view / frontend / templates / web / js  and added to layout        phtml                         require(['jquery ' ] , function($ ) {                          $ ( ' # side').flipbook ( {              pdf : ' sample.pdf ' ,             } ) ;                  } ) ;            can u explain why its not working ?  and how can i fix it ?","clarq_31","can you please share your code ?","{}","",""
"3B9XR6P1WE5IKPSBIGZD9V8I7U2JB8","3MRHU529460XLAYUZ9Z60JVL7EKA2M","Significance of UNK tokens in model output","Given a post and clarification question, what information needs does the question encode that is not expressed overtly?","question answering, QA, clarification","$0.05","Wed Oct 28 19:30:18 PDT 2020","1","BatchId:298289;OriginalHitTemplateId:920937243;","3600","259200","Tue Nov 17 18:30:18 PST 2020","","","3CN4LGXD5YYQHZ0VF3VV0OCGBWU4Y0","A114SLF6QMZ0O7","Submitted","Wed Oct 28 19:34:02 PDT 2020","Wed Oct 28 19:34:03 PDT 2020","Sat Oct 31 19:34:03 PDT 2020","","","","1","0% (0/0)","0% (0/0)","0% (0/0)","post_32","magento search filter not working at all , although filters on product by category   works fine .  magento ver . 1.9.0.1  on the search page  search filters are not working .  sort by is not working  show 6 product not working ( it shows more then 6 product )  please help https://carvakasextoys.co.uk/catalogsearch/result/?q=games","clarq_32","can you please share your code ?","{}","",""
"3LB1BGHFL268B0HR42R1JCTSQ5BTY2","3MRHU529460XLAYUZ9Z60JVL7EKA2M","Significance of UNK tokens in model output","Given a post and clarification question, what information needs does the question encode that is not expressed overtly?","question answering, QA, clarification","$0.05","Wed Oct 28 19:30:18 PDT 2020","1","BatchId:298289;OriginalHitTemplateId:920937243;","3600","259200","Tue Nov 17 18:30:18 PST 2020","","","3HPZF4IVNN3TC3DA8I1DJMO439AYC6","A114SLF6QMZ0O7","Submitted","Wed Oct 28 19:34:03 PDT 2020","Wed Oct 28 19:34:05 PDT 2020","Sat Oct 31 19:34:05 PDT 2020","","","","2","0% (0/0)","0% (0/0)","0% (0/0)","post_33","hello this is phtml file      getapikey ( ) ;      echo $ url ;  from above code i am getting this url  if hit that url in   browsers other tab it will display json data i.e https://maps.google.com/maps/api/geocode/json?address=manhattan&key=aizasybr3mn7y42_ihmtce_5zejk_usgcfxifgk  i have fetch that data in php variable mainly longitude and latitude any suggestion  thanks","clarq_33","can you please share your code ?","{}","",""
"338431Z1FLPJ170XUQD8H6U8OAFOR9","3MRHU529460XLAYUZ9Z60JVL7EKA2M","Significance of UNK tokens in model output","Given a post and clarification question, what information needs does the question encode that is not expressed overtly?","question answering, QA, clarification","$0.05","Wed Oct 28 19:30:30 PDT 2020","1","BatchId:298289;OriginalHitTemplateId:920937243;","3600","259200","Tue Nov 17 18:30:30 PST 2020","","","3LRKMWOKB6RGJBVD7BEQLGOKXC22ZT","A114SLF6QMZ0O7","Submitted","Wed Oct 28 19:34:24 PDT 2020","Wed Oct 28 19:34:25 PDT 2020","Sat Oct 31 19:34:25 PDT 2020","","","","1","0% (0/0)","0% (0/0)","0% (0/0)","post_34","after successful installation when i run the admin url it 's giving me this . i 'm not sure what 's happening . so if anyone have any solution for this it will be great help .   [ ! [ image][1]][1 ]    [ 1 ] : https://i.stack.imgur.com/aussk.png","clarq_34","can you please share your code ?","{}","",""
"33W1NHWFYHV8GQRW0OTKXJ2UWZFTZT","3MRHU529460XLAYUZ9Z60JVL7EKA2M","Significance of UNK tokens in model output","Given a post and clarification question, what information needs does the question encode that is not expressed overtly?","question answering, QA, clarification","$0.05","Wed Oct 28 19:30:20 PDT 2020","1","BatchId:298289;OriginalHitTemplateId:920937243;","3600","259200","Tue Nov 17 18:30:20 PST 2020","","","3FTF2T8WLSSNP0B7HX9YWZ2GMG89W2","A114SLF6QMZ0O7","Submitted","Wed Oct 28 19:34:17 PDT 2020","Wed Oct 28 19:34:19 PDT 2020","Sat Oct 31 19:34:19 PDT 2020","","","","2","0% (0/0)","0% (0/0)","0% (0/0)","post_35","! [ enter image description here][1 ]    [ 1 ] : http://i.stack.imgur.com/r5w3i.png  we moved the site from one domain to another domain .  but after moving , admin panel is not moving properly .  we changed the doamin name in core _ config_data  please give me some solution","clarq_35","can you please share your code ?","{}","",""
"33QQ60S6ASSQEI0VWZ62WGLAX63U0T","3MRHU529460XLAYUZ9Z60JVL7EKA2M","Significance of UNK tokens in model output","Given a post and clarification question, what information needs does the question encode that is not expressed overtly?","question answering, QA, clarification","$0.05","Wed Oct 28 19:30:20 PDT 2020","1","BatchId:298289;OriginalHitTemplateId:920937243;","3600","259200","Tue Nov 17 18:30:20 PST 2020","","","358UUM7WR0DE3L6S3618V43TZB57RL","A114SLF6QMZ0O7","Submitted","Wed Oct 28 19:34:37 PDT 2020","Wed Oct 28 19:34:46 PDT 2020","Sat Oct 31 19:34:46 PDT 2020","","","","9","0% (0/0)","0% (0/0)","0% (0/0)","post_36","i have deployed magento2 , phpmyadmin and xampp on a dedicated localhost server running windows 10 . everything is working fine and i have uploaded my entire catalogue etc .  i want to give other members of my team access to magento 2 so they can familiarise themselves with it before i deploy to a production environment .  what is the process i need to go through to give them access once i have edited their permissions ? any help would be much appreciated .","clarq_36","what do you mean by "" &ltunk&gt "" ?","{}","","4"
"3P4C70TRMRRK6WOM1N34QLC7RWZLGT","3MRHU529460XLAYUZ9Z60JVL7EKA2M","Significance of UNK tokens in model output","Given a post and clarification question, what information needs does the question encode that is not expressed overtly?","question answering, QA, clarification","$0.05","Wed Oct 28 19:30:20 PDT 2020","1","BatchId:298289;OriginalHitTemplateId:920937243;","3600","259200","Tue Nov 17 18:30:20 PST 2020","","","3TXD01ZLD5R90QGQ52Y6X363F8J4U2","A114SLF6QMZ0O7","Submitted","Wed Oct 28 19:31:41 PDT 2020","Wed Oct 28 19:32:11 PDT 2020","Sat Oct 31 19:32:11 PDT 2020","","","","30","0% (0/0)","0% (0/0)","0% (0/0)","post_37","i developed a simple admin panel for my magento theme ( i 'm back in magento ) and wanted to know how i can add a class html via descent in magento admin . e ' can add it through array ? if so , how can i do ?","clarq_37","do you want to create custom theme ?","{}","",""
"32CAVSKPCEZQL7LDSIA2AL4K2Y9U1W","3MRHU529460XLAYUZ9Z60JVL7EKA2M","Significance of UNK tokens in model output","Given a post and clarification question, what information needs does the question encode that is not expressed overtly?","question answering, QA, clarification","$0.05","Wed Oct 28 19:30:20 PDT 2020","1","BatchId:298289;OriginalHitTemplateId:920937243;","3600","259200","Tue Nov 17 18:30:20 PST 2020","","","34HJIJKLP669D55QAS8BTP8MTFS4VR","A114SLF6QMZ0O7","Submitted","Wed Oct 28 19:32:24 PDT 2020","Wed Oct 28 19:32:25 PDT 2020","Sat Oct 31 19:32:25 PDT 2020","","","","1","0% (0/0)","0% (0/0)","0% (0/0)","post_38","i 'm working on grouped products price now total price is calculated as  * * total price = product(a ) price x product(a ) quantity + product(b ) price x product ( ) quantity * *   i want some change in that calculation like this  * * total price = product(a ) price x product(a ) quantity x product(a ) carton + product(b ) price x product(b ) quantity x product(b ) carton * *   anyone can tell me where is code or how to do it","clarq_38","can you please share your code ?","{}","",""
"3MWOYZD5WVYYM9851JWR8MPYNDQONL","3MRHU529460XLAYUZ9Z60JVL7EKA2M","Significance of UNK tokens in model output","Given a post and clarification question, what information needs does the question encode that is not expressed overtly?","question answering, QA, clarification","$0.05","Wed Oct 28 19:30:20 PDT 2020","1","BatchId:298289;OriginalHitTemplateId:920937243;","3600","259200","Tue Nov 17 18:30:20 PST 2020","","","3YMTUJH0DTQU0D115X8WS7K1WUC4TB","A114SLF6QMZ0O7","Submitted","Wed Oct 28 19:31:36 PDT 2020","Wed Oct 28 19:31:38 PDT 2020","Sat Oct 31 19:31:38 PDT 2020","","","","2","0% (0/0)","0% (0/0)","0% (0/0)","post_39","i am trying to update price of product on product page . so i am updating the span of price by getting ` product price + my additional ` price but problem is when we use custom option . is there any ` event or plugin ` available using which can add our price at final even after custom option .  thank you ,","clarq_39","can you please share your code ?","{}","",""
"3HJ1EVZS2OTUFI7BBSTGT3WXTJJR3H","3MRHU529460XLAYUZ9Z60JVL7EKA2M","Significance of UNK tokens in model output","Given a post and clarification question, what information needs does the question encode that is not expressed overtly?","question answering, QA, clarification","$0.05","Wed Oct 28 19:30:30 PDT 2020","1","BatchId:298289;OriginalHitTemplateId:920937243;","3600","259200","Tue Nov 17 18:30:30 PST 2020","","","3YDTZAI2WYQTRTPS3EOMM1164BL14Z","A114SLF6QMZ0O7","Submitted","Wed Oct 28 19:34:19 PDT 2020","Wed Oct 28 19:34:21 PDT 2020","Sat Oct 31 19:34:21 PDT 2020","","","","2","0% (0/0)","0% (0/0)","0% (0/0)","post_40","there is a ` quantity box ` in each magento product page . i want to hide this quantity selector from out of stock product pages .  how should i do thad ?","clarq_40","do you want to remove the product ?","{}","",""
"3IYI9285WSA1UUKHWGV8KFE0PF2JCF","3MRHU529460XLAYUZ9Z60JVL7EKA2M","Significance of UNK tokens in model output","Given a post and clarification question, what information needs does the question encode that is not expressed overtly?","question answering, QA, clarification","$0.05","Wed Oct 28 19:30:20 PDT 2020","1","BatchId:298289;OriginalHitTemplateId:920937243;","3600","259200","Tue Nov 17 18:30:20 PST 2020","","","3WETL7AQWUI7XF774NLFFMMH2RU530","A114SLF6QMZ0O7","Submitted","Wed Oct 28 19:34:54 PDT 2020","Wed Oct 28 19:34:55 PDT 2020","Sat Oct 31 19:34:55 PDT 2020","","","","1","0% (0/0)","0% (0/0)","0% (0/0)","post_41","i have magrate magento 2 website from subdomain to root . after migration user ca nt logged into the account but admin is working fine .  if user clear the cache and try to login , login works fine but when the cookies expire it wo nt work .  everything look perfect but do nt know what can be the issue .","clarq_41","can you please share the error log ?","{}","",""
"3ROUCZ907F4G4U8H2YW4NBP3DNVOO0","3MRHU529460XLAYUZ9Z60JVL7EKA2M","Significance of UNK tokens in model output","Given a post and clarification question, what information needs does the question encode that is not expressed overtly?","question answering, QA, clarification","$0.05","Wed Oct 28 19:30:22 PDT 2020","1","BatchId:298289;OriginalHitTemplateId:920937243;","3600","259200","Tue Nov 17 18:30:22 PST 2020","","","3R8YZBNQ9ISERKRSQRC8QETO3P37QK","A114SLF6QMZ0O7","Submitted","Wed Oct 28 19:34:32 PDT 2020","Wed Oct 28 19:34:37 PDT 2020","Sat Oct 31 19:34:37 PDT 2020","","","","5","0% (0/0)","0% (0/0)","0% (0/0)","post_42","in magento 2 , how to add a custom customer attributes in   checkout register page ?","clarq_42","do you want to do this in magento 2 ?","{}","",""
"3JU8CV4BRLMYPUKIHY9JCBUTNSROPH","3MRHU529460XLAYUZ9Z60JVL7EKA2M","Significance of UNK tokens in model output","Given a post and clarification question, what information needs does the question encode that is not expressed overtly?","question answering, QA, clarification","$0.05","Wed Oct 28 19:30:23 PDT 2020","1","BatchId:298289;OriginalHitTemplateId:920937243;","3600","259200","Tue Nov 17 18:30:23 PST 2020","","","3WYP994K1814WM49YROAXMWU7NZY6E","A114SLF6QMZ0O7","Submitted","Wed Oct 28 19:31:35 PDT 2020","Wed Oct 28 19:31:36 PDT 2020","Sat Oct 31 19:31:36 PDT 2020","","","","1","0% (0/0)","0% (0/0)","0% (0/0)","post_43","can anyone suggest me how to get the attribute value for products in magento , and where to use the coding in backend . i 'm totally new to this concept . please post the exact codings .      $ attribute= mage::getresourcemodel('catalog / product')->getattributerawvalue($product_id , ' attribute_code ' , $ storeid ) ;  these is the coding which i tried . instead of $ product_id i gave the number for the particular product i d . how to check , where it is working","clarq_43","can you please share your code ?","{}","",""
"36QZ6V1589NQFRK751PM6MRTSYMUSG","3MRHU529460XLAYUZ9Z60JVL7EKA2M","Significance of UNK tokens in model output","Given a post and clarification question, what information needs does the question encode that is not expressed overtly?","question answering, QA, clarification","$0.05","Wed Oct 28 19:30:24 PDT 2020","1","BatchId:298289;OriginalHitTemplateId:920937243;","3600","259200","Tue Nov 17 18:30:24 PST 2020","","","3F0BG9B9MQXN0MIEH1T230WQ2YJY7D","A114SLF6QMZ0O7","Submitted","Wed Oct 28 19:32:28 PDT 2020","Wed Oct 28 19:32:30 PDT 2020","Sat Oct 31 19:32:30 PDT 2020","","","","2","0% (0/0)","0% (0/0)","0% (0/0)","post_44","after successful installation when i run the admin url it 's giving me this . i 'm not sure what 's happening . so if anyone have any solution for this it will be great help .   [ ! [ image][1]][1 ]    [ 1 ] : https://i.stack.imgur.com/aussk.png","clarq_44","can you please share your code ?","{}","",""
"37J05LC5AXTBZMQVWCQJ4LWIAFEJDF","3MRHU529460XLAYUZ9Z60JVL7EKA2M","Significance of UNK tokens in model output","Given a post and clarification question, what information needs does the question encode that is not expressed overtly?","question answering, QA, clarification","$0.05","Wed Oct 28 19:30:30 PDT 2020","1","BatchId:298289;OriginalHitTemplateId:920937243;","3600","259200","Tue Nov 17 18:30:30 PST 2020","","","3LBXNTKX0S52E0GXR25KYIGNVIE9XV","A114SLF6QMZ0O7","Submitted","Wed Oct 28 19:34:21 PDT 2020","Wed Oct 28 19:34:23 PDT 2020","Sat Oct 31 19:34:23 PDT 2020","","","","2","0% (0/0)","0% (0/0)","0% (0/0)","post_45","i am using this data - migration - tool ,  when i migrate from magento 1.9.3.2 to magento 2.3,getting below error ,  sqlstate[23000 ] : integrity constraint violation : 1062 duplicate entry ' 1 ' for key ' sales_order_increment_id_store_id '  i tried many times upload fresh db , still getting this issue","clarq_45","can you please share your code ?","{}","",""
"32LAQ1JNT9ZRURXMU1UCGRNFUH0UT5","3MRHU529460XLAYUZ9Z60JVL7EKA2M","Significance of UNK tokens in model output","Given a post and clarification question, what information needs does the question encode that is not expressed overtly?","question answering, QA, clarification","$0.05","Wed Oct 28 19:30:24 PDT 2020","1","BatchId:298289;OriginalHitTemplateId:920937243;","3600","259200","Tue Nov 17 18:30:24 PST 2020","","","3VNXK88KKDSAABB2RN42AXJ2F769VS","A114SLF6QMZ0O7","Submitted","Wed Oct 28 19:34:11 PDT 2020","Wed Oct 28 19:34:13 PDT 2020","Sat Oct 31 19:34:13 PDT 2020","","","","2","0% (0/0)","0% (0/0)","0% (0/0)","post_46","i tried using instafeed.js from http://instafeedjs.com/ to show an instagram feed using a particular hashtag right before the footer on my homepage .  i added the file instafeed.min.js to my default / theme / js  i created a static block called instafeed with the content                var feed = new instafeed ( {              get : ' tagged ' ,              tagname : ' awesome ' ,              clientid : ' my client id '          } ) ;          feed.run ( ) ;        then to the homepage layout xml i added             instafeed        is this the correct way to integrate ?","clarq_46","can you share your code ?","{}","",""
"388CL5C1RJXY6SJXLTLMBLO86WCLHS","3MRHU529460XLAYUZ9Z60JVL7EKA2M","Significance of UNK tokens in model output","Given a post and clarification question, what information needs does the question encode that is not expressed overtly?","question answering, QA, clarification","$0.05","Wed Oct 28 19:30:24 PDT 2020","1","BatchId:298289;OriginalHitTemplateId:920937243;","3600","259200","Tue Nov 17 18:30:24 PST 2020","","","3HMIGG0U4MGR00NXR6L8H0SLDIPY80","A114SLF6QMZ0O7","Submitted","Wed Oct 28 19:32:32 PDT 2020","Wed Oct 28 19:32:33 PDT 2020","Sat Oct 31 19:32:33 PDT 2020","","","","1","0% (0/0)","0% (0/0)","0% (0/0)","post_47","i have problem with adding block inside another block ..  my code :                                                                 then when i call ` $ this->getchildhtml ( ) ; ` in login.phtml i do not see this view .  any help ?","clarq_47","can you please share your code ?","{}","",""
"38LRF35D5L6MVAZSFMOLYEJH0INU3O","3MRHU529460XLAYUZ9Z60JVL7EKA2M","Significance of UNK tokens in model output","Given a post and clarification question, what information needs does the question encode that is not expressed overtly?","question answering, QA, clarification","$0.05","Wed Oct 28 19:30:26 PDT 2020","1","BatchId:298289;OriginalHitTemplateId:920937243;","3600","259200","Tue Nov 17 18:30:26 PST 2020","","","3F6HPJW4JEACPGQ8WOUJMCU2GAY2W3","A114SLF6QMZ0O7","Submitted","Wed Oct 28 19:33:48 PDT 2020","Wed Oct 28 19:33:51 PDT 2020","Sat Oct 31 19:33:51 PDT 2020","","","","3","0% (0/0)","0% (0/0)","0% (0/0)","post_48","i have magento 1.9.3.8 and i want to set a different shipping price for each state / province i tried to configure it from dashboard but i could n't ,   any solution for this ?","clarq_48","do you want to remove the price ?","{}","",""
"3C8QQOM6JPBY2NUHRB37BXPN69RLIL","3MRHU529460XLAYUZ9Z60JVL7EKA2M","Significance of UNK tokens in model output","Given a post and clarification question, what information needs does the question encode that is not expressed overtly?","question answering, QA, clarification","$0.05","Wed Oct 28 19:30:24 PDT 2020","1","BatchId:298289;OriginalHitTemplateId:920937243;","3600","259200","Tue Nov 17 18:30:24 PST 2020","","","3LUY3GC630ATR8QDQEXJQ93EYTH7PT","A114SLF6QMZ0O7","Submitted","Wed Oct 28 19:34:07 PDT 2020","Wed Oct 28 19:34:09 PDT 2020","Sat Oct 31 19:34:09 PDT 2020","","","","2","0% (0/0)","0% (0/0)","0% (0/0)","post_49","i am trying to override the content on /requisition_list / requisition / index/ in the account pages . i have created the following structure in my theme :  magento_requisitionlist    frontend      templates        requisition          actions            create.phtml  but the changes are not visible on the front end . i have verified the template using by enabling theme hints , tried running setup : di : compile , flushed the cache , cleaned the cache , verified file permissions , etc . without no luck .  how can override content on this page ?","clarq_49","can you please share your code ?","{}","",""